Generation,Timestamp,AX,AY,AZ,lAX,lAY,lAZ,,Generation,Timestamp,Speed
3423,6:18:09,1.3695252,1.802889,10.9801445,8.298241,-4.4982305,11.057066,,1169,6:32:21,37.11600151
3424,6:18:09,1.2498114,1.5012103,10.846065,9.044017,-4.9007287,10.286212,,,,
3425,6:18:09,1.4413534,1.5467016,8.770228,9.431486,-4.4882145,8.787096,,1170,6:32:22,36.21600151
3426,6:18:09,0.3423813,1.4581133,10.230737,7.42967,-4.9282355,10.715222,,,,
3427,6:18:10,-1.010384,0.8547561,10.735929,6.5464373,-5.463591,11.138284,,1171,6:32:23,34.52400055
3428,6:18:10,-0.2657645,1.7717633,9.711179,7.162956,-4.6122284,9.780797,,,,
3429,6:18:10,-0.090982445,1.498816,9.811738,7.3507752,-4.9318795,10.155513,,1172,6:32:24,33.3
3430,6:18:10,0.4836435,1.5897985,10.125388,7.893073,-4.7689586,10.680194,,,,
3431,6:18:10,0.44054657,1.6496553,9.72315,7.772827,-4.8500133,10.489367,,1173,6:32:25,31.93199959
3432,6:18:10,-0.05985687,2.370332,8.889942,7.672661,-4.0517626,9.254335,,,,
3433,6:18:10,0.07901107,2.9641123,8.432636,7.3148065,-3.3636246,9.378197,,1174,6:32:26,30.52799835
3434,6:18:10,0.6081458,2.8180614,10.187639,7.941049,-3.4338353,10.238768,,,,
3435,6:18:10,-0.17957062,2.5546913,9.694419,7.6694784,-3.780377,9.961942,,1175,6:32:27,27.75600014
3436,6:18:10,0.4189981,2.5092,9.6585045,7.58957,-3.9615598,10.676366,,,,
3437,6:18:11,-0.13647367,1.9920366,10.465375,7.3820086,-4.4003963,10.879914,,1176,6:32:28,25.48799973
3438,6:18:11,-0.50758624,2.3751206,9.574705,6.989793,-3.9762337,9.608119,,,,
3439,6:18:11,1.3360053,1.9034485,9.5483675,8.680204,-4.6482377,10.188001,,1177,6:32:29,23.79600048
3440,6:18:11,-0.4860378,2.1285102,8.657698,7.0559044,-4.389147,9.022524,,,,
3441,6:18:11,-0.9792584,1.1875603,10.082292,6.383786,-4.910576,9.761744,,1178,6:32:30,21.81599979
3442,6:18:11,0.14844504,1.6783867,9.177256,7.3932123,-4.9564347,9.197659,,,,
3443,6:18:11,0.71588814,1.1444633,10.460587,7.9181113,-5.362225,10.675034,,1179,6:32:31,18.03600082
3444,6:18:11,-0.17957062,1.3934679,11.171686,6.962847,-5.13002,11.496387,,,,
3445,6:18:11,0.11013664,1.5802214,10.551569,7.516866,-4.8994513,10.359084,,1180,6:32:32,14.4
3446,6:18:11,0.05506832,1.6544439,8.846846,7.60665,-4.9462795,9.0744915,,,,
3447,6:18:12,0.5554718,1.3000913,10.0439825,7.365615,-5.2891207,10.351555,,1181,6:32:33,12.4920001
3448,6:18:12,0.22985038,1.2043202,10.254679,7.7521515,-5.172103,10.159138,,,,
3449,6:18:12,-0.9289786,1.1277034,10.010463,6.4128695,-5.52687,10.132787,,1182,6:32:34,10.72800007
3450,6:18:12,0.37111259,1.9130256,9.60583,7.4443955,-4.550437,9.59985,,,,
3451,6:18:12,0.55307746,1.7741576,10.106234,7.830014,-4.9028687,10.444742,,1183,6:32:35,9.612000275
3452,6:18:12,-0.12450229,1.977671,10.89395,7.082855,-4.6507254,11.0058565,,,,
3453,6:18:12,0.6201172,1.812466,9.933846,7.9282274,-4.7614284,9.694903,,1184,6:32:36,8.856000137
3454,6:18:12,0.8236305,1.7478206,8.0926485,8.220322,-4.9129095,8.522413,,,,
3455,6:18:12,-0.5602603,1.2450229,10.881979,6.4385924,-5.304847,11.042886,,1185,6:32:37,10.22399969
3456,6:18:13,1.1492519,1.3982565,10.340873,8.549916,-5.187871,10.162326,,,,
3457,6:18:13,0.22266756,1.8962656,9.354432,7.429431,-4.802453,9.802778,,1186,6:32:38,11.26800041
3458,6:18:13,1.211503,1.4772675,10.228342,8.278872,-5.098412,10.338541,,,,
3459,6:18:13,1.0798179,1.2857256,10.225947,8.554729,-5.373321,10.270468,,1187,6:32:39,10.47600031
3460,6:18:13,-1.8675344,1.4581133,10.360027,5.586601,-5.068366,10.049477,,,,
3461,6:18:13,2.0064023,1.7502149,8.684034,9.005907,-5.0300117,9.074553,,1188,6:32:40,10.36800041
3462,6:18:13,1.5467016,1.6161355,9.744699,8.911413,-5.0732765,10.003287,,,,
3463,6:18:13,-1.211503,1.1516461,10.304958,6.4159765,-5.3168173,10.2481785,,1189,6:32:41,8.676000309
3464,6:18:13,0.74222517,1.7741576,10.472558,7.7990594,-4.9802866,10.551012,,,,
3465,6:18:13,-0.4860378,1.1277034,11.025636,6.81965,-5.4467225,11.018758,,1190,6:32:42,7.559999657
3466,6:18:14,0.7398309,1.7454263,9.158101,7.767377,-4.7902803,9.2804165,,,,
3467,6:18:14,2.4469488,1.4293821,10.640158,9.414877,-5.1314516,10.410038,,1191,6:32:43,7.523999691
3468,6:18:14,-0.5363176,0.7398309,9.964972,7.4084864,-5.8563657,10.02434,,,,
3469,6:18:14,-0.045491222,0.6751855,10.345661,6.899984,-5.8403406,10.427092,,1192,6:32:44,6.407999897
3470,6:18:14,0.81644773,0.6488485,9.1628895,8.339747,-5.924461,9.120307,,,,
3471,6:18:14,-0.50998056,1.8723229,9.478934,6.881282,-4.7578406,10.276604,,1193,6:32:45,5.97599988
3472,6:18:14,0.25139886,1.2210802,10.297776,7.1761575,-5.3179007,10.530949,,,,
3473,6:18:14,1.3791022,1.7717633,9.165284,8.720709,-4.9599023,9.612218,,1194,6:32:46,6.011999846
3474,6:18:14,-0.26337022,1.3192455,12.328121,6.7937393,-5.2781386,12.039563,,,,
3475,6:18:14,2.1596358,1.5323359,9.268238,9.178563,-5.0238304,9.301012,,1195,6:32:47,6.228000069
3476,6:18:15,-0.45970076,0.888276,11.413508,6.926036,-5.7084045,11.016199,,,,
3477,6:18:15,1.3719195,2.1285102,8.262642,8.459066,-4.7069497,8.480426,,1196,6:32:48,6.479999828
3478,6:18:15,0.2777359,1.4293821,10.515655,7.521138,-5.2423983,10.281385,,,,
3479,6:18:15,0.40223816,1.6448668,9.320911,7.73187,-5.055085,9.5068,,1197,6:32:49,6.3
3480,6:18:15,0.46927786,1.9728824,9.052753,7.6569395,-4.6453614,9.40093,,,,
3481,6:18:15,0.83081335,1.2929084,10.558752,8.121024,-5.3635635,10.684361,,1198,6:32:50,6.87599988
3482,6:18:15,-0.67757976,1.403045,9.941029,6.6048913,-5.1229925,10.17114,,,,
3483,6:18:15,0.5602603,1.7621863,10.029617,7.534477,-5.0642295,10.466202,,1199,6:32:51,6.407999897
3484,6:18:15,0.7948992,1.7190893,10.10384,8.023783,-5.040718,9.9846325,,,,
3485,6:18:15,1.2593886,1.934574,9.98652,8.24822,-4.816373,9.895163,,1200,6:32:52,4.464000034
3486,6:18:16,-0.21787901,1.8435916,10.513261,7.4614534,-4.7930937,10.0600815,,,,
3487,6:18:16,0.98404694,2.2865324,9.373586,7.904035,-4.532818,10.139048,,1201,6:32:53,1.511999953
3488,6:18:16,-0.76137936,1.8435916,9.320911,6.761827,-4.7089357,9.283224,,,,
3489,6:18:16,0.06464542,2.0590763,9.732727,7.0067306,-4.703147,10.248193,,1202,6:32:54,0
3490,6:18:16,0.57462597,2.403852,11.150138,7.4829073,-4.272541,10.680187,,,,
3491,6:18:16,0.82123625,2.17879,9.909904,7.8906927,-4.4838815,9.739303,,1203,6:32:55,1.04399997
3492,6:18:16,0.4764607,2.4589202,9.134158,7.682002,-4.3846216,9.576353,,,,
3493,6:18:16,-0.75659084,2.2314641,10.379181,6.2930083,-4.314407,10.337725,,1204,6:32:56,2.196000051
3494,6:18:16,1.7286664,2.4780743,10.05356,8.561792,-4.350816,9.997427,,,,
3495,6:18:16,1.5538844,1.8004947,9.323306,9.008844,-4.9800434,9.458288,,1205,6:32:57,3.239999914
3496,6:18:17,0.4740664,2.0159793,9.3280945,7.6143494,-4.7441072,9.703437,,,,
3497,6:18:17,0.117319465,1.9728824,10.455798,7.0393844,-4.807289,10.673284,,1206,6:32:58,4.320000172
3498,6:18:17,-0.36632404,2.439766,8.521224,6.983756,-4.4028654,8.879613,,,,
3499,6:18:17,0.44054657,1.7095122,10.410307,7.5809793,-5.0899286,10.804858,,1207,6:32:59,5.039999914
3500,6:18:17,0.65842557,2.1500587,9.905115,7.76031,-4.7158203,10.417359,,,,
3501,6:18:17,0.6895511,1.9154198,10.290593,7.82285,-4.7248397,10.27499,,1208,6:33:00,4.356000137
3502,6:18:17,-0.102953814,2.073442,9.490906,7.142007,-4.705363,9.704768,,,,
3503,6:18:17,1.446142,1.8603516,9.804555,8.259676,-4.895692,10.264029,,1209,6:33:01,2.807999897
3504,6:18:17,2.360755,2.135693,10.067925,9.283485,-4.7404785,10.374496,,,,
3505,6:18:17,-0.4932206,1.8220432,10.134965,7.049225,-4.854698,9.845559,,1210,6:33:02,1.475999987
3506,6:18:18,-1.6185298,1.7262721,10.269045,5.440635,-5.0226345,10.610529,,,,
3507,6:18:18,1.4437478,2.1380875,9.059936,8.196329,-4.650026,9.599335,,1211,6:33:03,1.475999987
3508,6:18:18,0.3328042,1.3312168,10.666494,7.5194674,-5.4479685,10.708018,,,,
3509,6:18:18,0.8236305,1.8196489,9.883567,7.7053604,-4.9944015,10.09516,,1212,6:33:04,2.951999974
3510,6:18:18,1.3479767,1.5921928,9.469357,8.381848,-5.2111855,9.746268,,,,
3511,6:18:18,-0.6105401,0.8236305,10.73114,6.9129477,-5.992785,10.553278,,1213,6:33:05,3.743999863
3512,6:18:18,0.9122187,1.8795058,9.368797,7.593234,-5.0050716,9.692262,,,,
3513,6:18:18,0.9529214,0.88109314,10.05356,8.023453,-5.797127,10.420234,,1214,6:33:06,4.464000034
3514,6:18:18,-0.6847626,1.1636176,9.991309,6.6431646,-5.671617,10.251646,,,,
3515,6:18:18,-0.68715686,1.5874043,9.8548355,6.4201746,-5.264803,10.316944,,1215,6:33:07,4.067999983
3516,6:18:19,1.3000913,1.7214836,10.118205,8.016833,-5.133149,10.504823,,,,
3517,6:18:19,0.10055954,1.3719195,10.46777,7.4349356,-5.3707995,10.586206,,1216,6:33:08,3.815999794
3518,6:18:19,0.4166038,1.6831752,10.168485,7.234636,-5.1761713,10.397933,,,,
3519,6:18:19,0.8236305,1.690358,10.075109,8.021881,-5.132968,10.059507,,1217,6:33:09,5.07599988
3520,6:18:19,0.3902668,1.6664152,9.2490835,7.6350737,-5.1341734,9.520841,,,,
3521,6:18:19,0.014365649,1.5203645,10.874796,6.953808,-5.2277575,11.122722,,1218,6:33:10,5.903999949
3522,6:18:19,0.8739103,1.6975409,9.4095,8.085225,-5.049325,9.742384,,,,
3523,6:18:19,-0.11253092,1.472479,10.151725,6.8578653,-5.2176285,10.518339,,1219,6:33:11,7.307999897
3524,6:18:19,-0.0670397,1.3910737,10.822123,7.127164,-5.2423053,10.823191,,,,
3525,6:18:19,0.10055954,1.7478206,9.385557,7.217553,-5.032042,9.765815,,1220,6:33:12,7.271999931
3526,6:18:20,1.0295382,1.3575538,10.360027,7.987893,-5.2958117,10.648051,,,,
3527,6:18:20,-0.20351335,1.5993756,9.0838785,7.3534064,-5.182357,9.5071,,1221,6:33:13,8.423999691
3528,6:18:20,-0.17717634,1.3886794,10.728745,6.8155975,-5.3091354,11.154949,,,,
3529,6:18:20,0.6560313,1.7502149,9.026416,7.9628625,-4.9754467,9.256372,,1222,6:33:14,8.1
3530,6:18:20,0.41181526,1.2713599,10.5395975,7.4405417,-5.5053205,11.217079,,,,
3531,6:18:20,0.43575802,1.7238779,10.127783,7.614165,-4.9161367,9.952627,,1223,6:33:15,7.415999794
3532,6:18:20,0.37111259,1.5538844,9.371192,7.5651655,-5.2188716,9.827149,,,,
3533,6:18:20,-0.047885496,1.7071179,9.945818,7.3189025,-4.9259872,10.094742,,1224,6:33:16,6.407999897
3534,6:18:20,0.13647367,1.462902,9.107821,7.3000984,-5.242424,9.662372,,,,
3535,6:18:20,0.117319465,1.489239,10.688043,7.239061,-5.12357,11.080252,,1225,6:33:17,6.264000034
3536,6:18:21,0.090982445,1.7741576,9.220352,7.215682,-4.935517,9.696668,,,,
3537,6:18:21,0.8356019,1.5658557,10.453403,7.8037314,-5.0612698,10.667625,,1226,6:33:18,5.111999846
3538,6:18:21,0.2777359,1.7550035,9.857229,7.8853745,-4.9925866,9.973454,,,,
3539,6:18:21,-0.43096948,1.2091088,10.2091875,6.611782,-5.3482847,10.402774,,1227,6:33:19,5.760000086
3540,6:18:21,0.8834874,2.205127,8.696006,8.036543,-4.4784293,9.208911,,,,
3541,6:18:21,0.35914123,1.2306572,10.561146,7.4720435,-5.3604274,10.920903,,1228,6:33:20,6.011999846
3542,6:18:21,0.30646718,1.8148603,10.635368,7.479028,-4.8711348,10.871133,,,,
3543,6:18:21,0.7853221,1.5706443,9.368797,8.079819,-5.1243415,9.722829,,1229,6:33:21,6.3
3544,6:18:21,0.3328042,1.5826156,9.885961,7.7182236,-5.012178,9.957212,,,,
3545,6:18:21,-1.2450229,1.5059988,9.826104,6.092061,-5.128531,10.171463,,1230,6:33:22,6.335999966
3546,6:18:22,-0.21787901,1.3886794,11.080704,6.7569227,-5.1612005,11.391147,,,,
3547,6:18:22,1.4820561,1.5371244,9.759064,8.501628,-5.27834,10.249494,,1231,6:33:23,6.084000206
3548,6:18:22,-0.28252444,1.5778271,9.119793,7.2057548,-4.9709063,9.427046,,,,
3549,6:18:22,-0.26337022,1.5730386,9.945818,6.81436,-5.1255865,10.376469,,1232,6:33:24,4.320000172
3550,6:18:22,0.076616794,1.7071179,9.838076,7.3610983,-4.967744,10.360906,,,,
3551,6:18:22,-0.22266756,1.7550035,9.632168,7.0110407,-4.8993497,9.958119,,1233,6:33:25,4.788000154
3552,6:18:22,0.70870537,1.5538844,9.993703,7.7957435,-5.19265,10.585738,,,,
3553,6:18:22,0.33519846,1.3982565,9.950606,7.573392,-5.1678834,10.307172,,1234,6:33:26,5.256000137
3554,6:18:22,-0.30646718,1.5490957,10.161303,6.8533096,-5.1568956,10.707615,,,,
3555,6:18:22,0.7589851,1.4868447,10.348056,7.9769783,-5.206764,10.725101,,1235,6:33:27,6.011999846
3556,6:18:23,0.03351985,1.3096683,9.536397,7.3133364,-5.316386,9.9492855,,,,
3557,6:18:23,-0.7350424,1.2546,9.715967,6.5732765,-5.2958355,10.001972,,1236,6:33:28,6.011999846
3558,6:18:23,-0.19393626,1.0989721,10.632975,6.921514,-5.5820365,11.0947895,,,,
3559,6:18:23,0.7781393,0.9960183,9.981731,7.8891764,-5.719831,10.262171,,1237,6:33:29,6.839999914
3560,6:18:23,1.3216397,0.9217958,10.23313,8.50081,-5.730424,10.630968,,,,
3561,6:18:23,-0.6057515,0.27294734,9.842864,6.561981,-6.382565,10.317387,,1238,6:33:30,8.604000378
3562,6:18:23,0.026337024,0.75659084,9.7135725,7.2464437,-5.926979,10.075702,,,,
3563,6:18:23,-0.7685622,0.6703969,9.967366,6.268609,-6.0850186,10.51746,,1239,6:33:31,9.720000172
3564,6:18:23,-0.30886146,0.5147691,10.307353,6.797122,-6.1762,10.7083845,,,,
3565,6:18:23,-0.6751855,0.50040346,10.30017,6.5534577,-6.2321367,10.780759,,1240,6:33:32,9.971999931
3566,6:18:24,-0.62251145,0.39505535,10.278622,6.33504,-6.4383636,10.81626,,,,
3567,6:18:24,0.339987,1.8675344,10.247497,7.2824097,-5.06108,10.959272,,1241,6:33:33,8.568000412
3568,6:18:24,0.4166038,2.4182177,8.89952,7.6666656,-4.392255,9.553656,,,,
3569,6:18:24,0.9624985,2.2314641,9.766247,7.951087,-4.4863067,10.955033,,1242,6:33:34,7.776000309
3570,6:18:24,-0.37829542,2.176396,10.297776,6.8594832,-4.4444485,10.607978,,,,
3571,6:18:24,0.090982445,1.7981004,9.581888,7.1121697,-4.7350473,9.883126,,1243,6:33:35,7.740000343
3572,6:18:24,0.6608198,1.5443072,9.976943,7.6417894,-5.1857824,10.270702,,,,
3573,6:18:24,-0.26337022,2.0423164,9.895537,6.85195,-4.745038,10.321482,,1244,6:33:36,7.884000206
3574,6:18:24,-0.071828246,1.5083932,9.830893,6.943515,-5.277515,10.237726,,,,
3575,6:18:24,0.21069619,1.6089526,9.77343,7.3202057,-5.1705065,10.103445,,1245,6:33:37,8.064000034
3576,6:18:25,-0.48843205,1.2258687,9.938635,6.605264,-5.5369987,10.322949,,,,
3577,6:18:25,-0.062251143,1.5514901,9.96976,6.845319,-5.348918,10.404882,,1246,6:33:38,8.1
3578,6:18:25,0.05985687,1.5586729,10.144543,7.077217,-5.254657,10.54222,,,,
3579,6:18:25,-0.47885495,1.359948,10.199611,6.467607,-5.52771,10.639409,,1247,6:33:39,8.1
3580,6:18:25,0.46927786,1.6712039,9.998491,7.378438,-5.2918043,10.184816,,,,
3581,6:18:25,0.5219519,1.5897985,9.783007,7.496395,-5.3532515,10.195565,,1248,6:33:40,8.423999691
3582,6:18:25,-0.10774237,1.9369683,9.677659,6.8506746,-4.985112,10.152338,,,,
3583,6:18:25,-0.18435916,1.620924,9.72315,6.8353944,-5.2126894,10.21618,,1249,6:33:41,9.431999588
3584,6:18:25,-0.409421,1.8364087,9.77343,6.520514,-5.0379066,10.323883,,,,
3585,6:18:25,0.057462595,1.8052832,9.984126,6.929869,-5.1170845,10.365403,,1250,6:33:42,10.65600014
3586,6:18:26,-0.36871833,1.5897985,9.976943,6.7135863,-5.290099,10.549973,,,,
3587,6:18:26,0.016759925,1.8364087,9.761458,6.94415,-5.1132574,10.320349,,1251,6:33:43,11.7
3588,6:18:26,-0.34716985,1.6233183,10.111023,6.737113,-5.2927794,10.477519,,,,
3589,6:18:26,-0.16041641,1.5802214,9.761458,6.766969,-5.2853327,10.1736355,,1252,6:33:44,12.20400038
3590,6:18:26,0.39505535,2.0064023,9.201198,7.3206506,-5.025917,9.832878,,,,
3591,6:18:26,0.32801566,1.6352897,10.146936,7.299365,-5.217564,10.672024,,1253,6:33:45,11.19599962
3592,6:18:26,-0.6392714,1.5203645,10.022434,6.4222083,-5.3363924,10.42341,,,,
3593,6:18:26,-0.41420954,1.7573977,10.067925,6.541028,-5.1422405,10.558719,,1254,6:33:46,9.468000412
3594,6:18:26,0.21309046,1.7238779,9.826104,7.026435,-5.2606163,10.385538,,,,
3595,6:18:26,0.19154198,1.5826156,10.161303,7.168546,-5.220827,10.44383,,1255,6:33:47,7.812000275
3596,6:18:27,-0.023942748,1.6520497,10.096657,6.890268,-5.3162546,10.527572,,,,
3597,6:18:27,-0.22985038,1.8771114,9.510059,6.753002,-5.0629506,10.105051,,1256,6:33:48,7.128000069
3598,6:18:27,0.11013664,1.8627458,9.850046,7.141078,-5.0050764,10.335741,,,,
3599,6:18:27,-0.23942748,1.7214836,9.419077,6.824736,-4.877013,10.266855,,1257,6:33:49,8.387999725
3600,6:18:27,0.5123748,1.498816,10.968173,7.0950384,-5.2388844,10.492001,,,,
3601,6:18:27,0.74701375,1.403045,8.3679905,7.94759,-5.0031505,8.878687,,1258,6:33:50,8.279999828
3602,6:18:27,1.4341706,0.73743665,9.397529,9.068914,-6.0164385,8.034327,,,,
3603,6:18:27,0.6344828,0.8739103,9.955395,7.903962,-5.6002846,8.086847,,1259,6:33:51,7.740000343
3604,6:18:27,0.6177229,0.8786988,9.3592205,7.4100432,-5.8737583,8.762182,,,,
3605,6:18:27,1.8771114,1.9633054,8.640938,9.1371765,-4.5275493,7.7312303,,1260,6:33:52,6.443999863
3606,6:18:28,3.2370596,0.7948992,9.742304,10.352938,-5.6222825,8.242235,,,,
3607,6:18:28,1.6065584,1.5179702,11.099858,9.087888,-4.8194704,8.612334,,1261,6:33:53,5.471999931
3608,6:18:28,2.5187771,2.4996228,9.126976,9.583101,-3.6749382,7.6760154,,,,
3609,6:18:28,1.6616267,1.9680939,10.151725,9.484499,-3.626163,8.455678,,1262,6:33:54,4.320000172
3610,6:18:28,2.5427198,2.7941186,9.268238,10.242547,-2.6361887,7.9235306,,,,
3611,6:18:28,2.2362528,2.719896,10.254679,10.338739,-2.50391,8.153974,,1263,6:33:55,4.103999949
3612,6:18:28,3.2107224,2.743839,9.534002,11.375643,-2.47335,7.0248246,,,,
3613,6:18:28,2.9066496,3.0622776,8.825297,11.145538,-2.1667914,7.431833,,1264,6:33:56,4.247999811
3614,6:18:28,0.8092649,1.7693691,8.6984005,10.86891,-2.3452013,8.651539,,,,
3615,6:18:28,1.1899546,2.5403256,9.42626,9.668824,-2.7666552,8.93009,,1265,6:33:57,4.643999863
3616,6:18:29,0.4836435,2.997632,8.667274,8.636762,-2.3199787,9.729109,,,,
3617,6:18:29,-0.8379962,3.675212,10.173274,7.6078973,-1.7701108,11.311541,,1266,6:33:58,4.788000154
3618,6:18:29,-1.1396748,3.6512692,10.321719,6.7786674,-1.7028513,12.604409,,,,
3619,6:18:29,-1.4652961,3.9673133,9.603436,6.59571,-1.0981743,11.839063,,1267,6:33:59,5.364000034
3620,6:18:29,-1.4174107,4.0367475,9.201198,6.595254,-0.9776865,11.808138,,,,
3621,6:18:29,-1.3695252,3.502824,9.395134,6.7755723,-1.5579602,11.353209,,1268,6:34:00,6.3
3622,6:18:29,-2.1572416,3.9529476,9.265843,6.2163515,-1.0108746,11.566855,,,,
3623,6:18:29,-1.8579572,4.067873,8.959376,6.1887503,-0.9217987,11.428236,,1269,6:34:01,7.704000378
3624,6:18:29,0.9313729,3.0862203,8.818114,9.114775,-1.835038,10.388374,,,,
3625,6:18:29,-0.098165266,3.921822,9.500483,8.29114,-0.77416354,10.997017,,1270,6:34:02,9.035999966
3626,6:18:30,-0.18675344,3.8835137,9.58907,8.315901,-0.92467177,11.209997,,,,
3627,6:18:30,-0.62251145,3.6871831,8.913885,7.7522736,-0.9499432,10.385852,,1271,6:34:03,9.576000309
3628,6:18:30,-0.9433443,3.675212,9.021627,7.5089126,-1.1116045,10.476315,,,,
3629,6:18:30,-1.0008069,3.6656346,9.301758,7.3106947,-1.0388157,10.668329,,1272,6:34:04,9.035999966
3630,6:18:30,-0.50998056,3.7422516,9.016839,7.7168365,-1.0749279,10.685563,,,,
3631,6:18:30,-0.3902668,3.9960446,9.545974,8.095763,-0.87376434,10.962122,,1273,6:34:05,8.207999897
3632,6:18:30,-0.9529214,3.9840732,9.543579,7.6696157,-0.9266394,10.973241,,,,
3633,6:18:30,-0.15083931,4.249838,8.739103,8.983877,-0.9302982,10.390447,,1274,6:34:06,9.576000309
3634,6:18:30,-0.4932206,3.694366,9.660899,8.032614,-1.1917847,10.629652,,,,
3635,6:18:30,-0.9696813,3.8619652,9.895537,7.340575,-0.83999187,11.503471,,1275,6:34:07,12.02399969
3636,6:18:31,-0.4932206,3.8835137,9.929058,8.099608,-1.104152,11.878233,,,,
3637,6:18:31,-0.5913859,3.4166303,9.794978,8.008024,-1.3052547,10.831327,,1276,6:34:08,12.81599979
3638,6:18:31,-0.5961744,3.553104,9.012051,8.058596,-1.2336972,10.339676,,,,
3639,6:18:31,-0.63208854,3.6297207,9.7135725,7.817775,-1.0766407,10.711092,,1277,6:34:09,11.87999983
3640,6:18:31,0.20111908,3.5411325,8.672064,8.584808,-1.2019796,10.315514,,,,
3641,6:18:31,-1.1684061,3.641692,9.5794935,7.430144,-1.0184397,10.603737,,1278,6:34:10,13.28400021
3642,6:18:31,-0.30886146,3.5483153,9.416683,7.935443,-1.117321,10.484193,,,,
3643,6:18:31,0.10055954,3.7733772,9.737515,8.679875,-0.938323,11.115381,,1279,6:34:11,14.07600031
3644,6:18:31,-0.84039044,3.6273263,9.009656,7.763579,-1.0812609,10.387933,,,,
3645,6:18:31,-0.4860378,3.562681,9.462174,7.927808,-1.1265911,10.7258625,,1280,6:34:12,13.28400021
3646,6:18:32,-0.30886146,3.5866237,9.885961,8.14625,-1.144783,10.974418,,,,
3647,6:18:32,-0.81165916,3.407053,9.735122,7.8404984,-1.2425746,10.412402,,1281,6:34:13,15.01200027
3648,6:18:32,-0.12689656,3.519584,8.865999,8.116557,-1.1091766,10.413541,,,,
3649,6:18:32,-0.40223816,3.4621215,9.251478,8.209459,-1.1217544,10.102423,,1282,6:34:14,17.96399918
3650,6:18:32,-0.9577099,3.5554981,9.454991,7.4324656,-1.2327724,11.097904,,,,
3651,6:18:32,-0.19633053,3.5435266,9.483723,8.173584,-1.2281008,11.210234,,1283,6:34:15,20.98799973
3652,6:18:32,-0.5865973,3.902668,9.883567,8.010212,-1.0980289,11.445615,,,,
3653,6:18:32,-0.7134939,3.5650752,8.822903,7.734412,-1.1107354,10.447802,,1284,6:34:16,22.5
3654,6:18:32,-0.3974496,3.2107224,9.744699,8.125646,-1.3866011,10.227783,,,,
3655,6:18:32,-0.59378016,3.7853484,9.857229,7.8170443,-1.0820487,11.2474,,1285,6:34:17,24.65999966
3656,6:18:33,0.36632404,3.2538195,9.656111,8.754733,-1.3496653,10.223246,,,,
3657,6:18:33,-0.76616794,3.7661943,9.397529,8.049893,-1.2279795,10.971052,,1286,6:34:18,26.13600082
3658,6:18:33,-0.72546524,3.562681,9.557945,7.7675805,-1.3468158,10.860062,,,,
3659,6:18:33,0.071828246,3.3567734,9.964972,8.495456,-1.278293,10.806969,,1287,6:34:19,27.54000034
3660,6:18:33,-0.49800915,3.493247,9.184438,7.969386,-1.2613298,10.490766,,,,
3661,6:18:33,-0.38547826,3.0862203,9.871595,7.8979554,-1.636767,11.4402895,,1288,6:34:20,28.36800041
3662,6:18:33,-0.4189981,3.1915684,9.457385,8.139984,-1.6938921,10.758146,,,,
3663,6:18:33,-0.24182175,2.988055,9.42626,8.214917,-1.8286142,11.498934,,1289,6:34:21,29.30400124
3664,6:18:33,-0.44054657,2.569057,9.852441,8.1191225,-2.0600944,10.331465,,,,
3665,6:18:33,-0.23463893,2.6791935,8.770228,8.139191,-2.1562762,10.633556,,1290,6:34:22,29.98799973
3666,6:18:34,0.102953814,2.370332,10.149331,8.856119,-2.4986923,11.205534,,,,
3667,6:18:34,-0.45491222,2.7821474,9.648928,8.238855,-2.086906,10.898813,,1291,6:34:23,30.8519989
3668,6:18:34,0.19393626,2.8467927,9.174861,8.768995,-1.8972166,10.543806,,,,
3669,6:18:34,-0.32562137,3.040729,9.466963,8.116396,-1.6476399,10.600134,,1292,6:34:24,30.49200096
3670,6:18:34,-0.37590113,2.918621,10.33369,8.047301,-1.8405616,11.160265,,,,
3671,6:18:34,-0.14126222,3.093403,8.971348,8.304729,-1.7364308,10.093928,,1293,6:34:25,29.84399986
3672,6:18:34,-1.0750294,2.8707354,9.996098,7.5715346,-2.0932698,11.537161,,,,
3673,6:18:34,-0.38308397,2.978478,10.012857,8.001486,-1.801364,11.302504,,1294,6:34:26,30.3480011
3674,6:18:34,0.5794145,3.2346652,9.663293,9.218076,-1.5396836,10.566847,,,,
3675,6:18:34,-0.43096948,3.1341057,9.071907,8.068177,-1.6215448,10.682588,,1295,6:34:27,30.96000137
3676,6:18:35,-0.011971374,2.9904492,9.941029,8.375533,-1.7585068,11.053636,,,,
3677,6:18:35,0.30167863,3.0024207,9.289786,8.747164,-1.6586567,10.389703,,1296,6:34:28,30.63600082
3678,6:18:35,-0.46209505,2.9305923,10.027223,8.076687,-1.7436291,10.846861,,,,
3679,6:18:35,-0.32562137,3.2442424,9.778218,8.205093,-1.6056967,11.184053,,1297,6:34:29,31.10400124
3680,6:18:35,-0.10774237,3.0191805,8.79896,8.466199,-1.6496003,10.271661,,,,
3681,6:18:35,-1.0199611,3.4262073,9.478934,7.5446405,-1.1627897,10.994009,,1298,6:34:30,30.31200027
3682,6:18:35,-0.13168511,2.9665065,9.660899,8.349409,-1.6627038,10.734554,,,,
3683,6:18:35,-0.4740664,3.5770466,9.174861,8.08995,-1.1317081,10.739572,,1299,6:34:31,29.91600151
