AccelerometerX,AccelerometerY,AccelerometerZ,GyroX,GyroY,GyroZ,AccToGX,AccToGY,AccToGZ,GyroToDegPerSecondX,GyroToDegPerSecondY,GyroToDegPerSecondZ,TimeStamp
-8033,-107,83,-4738,-837,-318,-0.9805908203125,-0.0130615234375,0.0101318359375,-144.45121951219514,-25.51829268292683,-9.695121951219512,1565282337019
-8030,125,90,-4751,-826,-358,-0.980224609375,0.0152587890625,0.010986328125,-144.84756097560978,-25.182926829268293,-10.914634146341465,1565282337030
-8028,65,102,-4789,-795,-193,-0.97998046875,0.0079345703125,0.012451171875,-146.00609756097563,-24.23780487804878,-5.884146341463415,1565282337100
-8195,-580,-11,-5179,-636,-435,-1.0003662109375,-0.07080078125,-0.0013427734375,-157.89634146341464,-19.390243902439025,-13.26219512195122,1565282337108
-7896,-393,-10,-5150,-602,-445,-0.9638671875,-0.0479736328125,-0.001220703125,-157.01219512195124,-18.353658536585368,-13.567073170731708,1565282337120
-7863,-429,-2,-5134,-570,-451,-0.9598388671875,-0.0523681640625,-2.44140625E-4,-156.52439024390245,-17.378048780487806,-13.750000000000002,1565282337133
-7840,-463,260,-4862,-527,-459,-0.95703125,-0.0565185546875,0.03173828125,-148.2317073170732,-16.06707317073171,-13.993902439024392,1565282337144
-7821,-496,265,-4838,-222,-465,-0.9547119140625,-0.060546875,0.0323486328125,-147.5,-6.7682926829268295,-14.176829268292684,1565282337203
-7655,-666,-23,-4300,90,-439,-0.9344482421875,-0.081298828125,-0.0028076171875,-131.09756097560978,2.7439024390243905,-13.384146341463415,1565282337208
-7632,-677,-42,-4462,125,-435,-0.931640625,-0.0826416015625,-0.005126953125,-136.03658536585368,3.810975609756098,-13.26219512195122,1565282337213
-7588,-705,-91,-4025,-54,-446,-0.92626953125,-0.0860595703125,-0.0111083984375,-122.71341463414635,-1.6463414634146343,-13.597560975609758,1565282337218
-7563,-722,-113,-4195,-12,-462,-0.9232177734375,-0.088134765625,-0.0137939453125,-127.89634146341464,-0.3658536585365854,-14.085365853658537,1565282337223
-7797,-755,109,-4109,285,-486,-0.9517822265625,-0.0921630859375,0.0133056640625,-125.27439024390245,8.689024390243903,-14.817073170731708,1565282337310
-7409,-1084,9,-3208,566,-1041,-0.9044189453125,-0.13232421875,0.0010986328125,-97.8048780487805,17.25609756097561,-31.737804878048784,1565282337317
-7682,-1112,2,-3344,616,-1099,-0.937744140625,-0.1357421875,2.44140625E-4,-101.95121951219512,18.78048780487805,-33.50609756097561,1565282337328
-7685,-1128,-261,-3028,624,-1116,-0.9381103515625,-0.1376953125,-0.0318603515625,-92.31707317073172,19.02439024390244,-34.024390243902445,1565282337339
-7681,-1134,-280,-2970,623,-1130,-0.9376220703125,-0.138427734375,-0.0341796875,-90.54878048780489,18.993902439024392,-34.451219512195124,1565282337346
-7399,-898,-332,-3169,619,-902,-0.9031982421875,-0.109619140625,-0.04052734375,-96.6158536585366,18.871951219512198,-27.500000000000004,1565282337414
-7943,-1325,-222,-2821,460,-1138,-0.9696044921875,-0.1617431640625,-0.027099609375,-86.00609756097562,14.02439024390244,-34.69512195121951,1565282337422
-7851,-1387,-525,-2472,433,-1042,-0.9583740234375,-0.1693115234375,-0.0640869140625,-75.3658536585366,13.201219512195124,-31.76829268292683,1565282337429
-7907,-1159,-578,-2679,402,-725,-0.9652099609375,-0.1414794921875,-0.070556640625,-81.67682926829269,12.256097560975611,-22.103658536585368,1565282337439
-8260,-1220,-635,-2660,420,-677,-1.00830078125,-0.14892578125,-0.0775146484375,-81.09756097560977,12.80487804878049,-20.640243902439025,1565282337451
-8450,-1595,-616,-2672,499,-650,-1.031494140625,-0.1947021484375,-0.0751953125,-81.46341463414635,15.213414634146343,-19.81707317073171,1565282337519
-8284,-1569,-1103,-2369,176,-603,-1.01123046875,-0.1915283203125,-0.1346435546875,-72.22560975609757,5.365853658536586,-18.384146341463417,1565282337525
-7914,-1276,-946,-2323,138,-627,-0.966064453125,-0.15576171875,-0.115478515625,-70.82317073170732,4.207317073170732,-19.115853658536587,1565282337536
-7972,-1212,-1388,-2041,378,-797,-0.97314453125,-0.14794921875,-0.16943359375,-62.22560975609757,11.52439024390244,-24.29878048780488,1565282337546
-7674,-1208,-1207,-2319,189,-896,-0.936767578125,-0.1474609375,-0.1473388671875,-70.70121951219512,5.76219512195122,-27.31707317073171,1565282337552
-7667,-1218,-1274,-2343,237,-720,-0.9359130859375,-0.148681640625,-0.155517578125,-71.4329268292683,7.225609756097562,-21.951219512195124,1565282337625
-7352,-1650,-2113,-1996,340,-946,-0.8974609375,-0.201416015625,-0.2579345703125,-60.85365853658537,10.365853658536587,-28.84146341463415,1565282337633
-7345,-1438,-1927,-1980,358,-967,-0.8966064453125,-0.175537109375,-0.2352294921875,-60.365853658536594,10.914634146341465,-29.481707317073173,1565282337647
-7377,-1558,-2042,-1968,138,-983,-0.9005126953125,-0.190185546875,-0.249267578125,-60.00000000000001,4.207317073170732,-29.969512195121954,1565282337658
-7786,-1881,-2336,-1938,211,-978,-0.950439453125,-0.2296142578125,-0.28515625,-59.085365853658544,6.432926829268293,-29.81707317073171,1565282337664
-7615,-1693,-2382,-2170,220,-955,-0.9295654296875,-0.2066650390625,-0.290771484375,-66.15853658536587,6.707317073170732,-29.115853658536587,1565282337729
-8196,-2161,-2660,-1803,189,-575,-1.00048828125,-0.2637939453125,-0.32470703125,-54.96951219512196,5.76219512195122,-17.53048780487805,1565282337734
-8220,-2164,-2684,-1428,191,-204,-1.00341796875,-0.26416015625,-0.32763671875,-43.53658536585366,5.823170731707317,-6.219512195121951,1565282337741
-8238,-2165,-2436,-1632,199,-352,-1.005615234375,-0.2642822265625,-0.29736328125,-49.75609756097561,6.067073170731708,-10.731707317073171,1565282337749
-8253,-2166,-2438,-1584,206,7,-1.0074462890625,-0.264404296875,-0.297607421875,-48.29268292682927,6.2804878048780495,0.2134146341463415,1565282337755
-8274,-2153,-2667,-1279,193,-53,-1.010009765625,-0.2628173828125,-0.3255615234375,-38.993902439024396,5.884146341463415,-1.6158536585365855,1565282337833
-8005,-1912,-2193,-761,3,599,-0.9771728515625,-0.2333984375,-0.2677001953125,-23.201219512195124,0.09146341463414635,18.262195121951223,1565282337838
-7953,-1902,-2421,-714,-380,590,-0.9708251953125,-0.232177734375,-0.2955322265625,-21.76829268292683,-11.585365853658537,17.98780487804878,1565282337843
-7636,-1893,-2400,-695,-184,574,-0.93212890625,-0.2310791015625,-0.29296875,-21.189024390243905,-5.609756097560976,17.5,1565282337847
-7571,-1884,-2389,-680,-238,552,-0.9241943359375,-0.22998046875,-0.2916259765625,-20.731707317073173,-7.25609756097561,16.82926829268293,1565282337852
-7699,-1869,-2363,-669,-535,485,-0.9398193359375,-0.2281494140625,-0.2884521484375,-20.396341463414636,-16.3109756097561,14.786585365853659,1565282337939
-7464,-1836,-2322,-1108,-189,374,-0.9111328125,-0.22412109375,-0.283447265625,-33.78048780487805,-5.76219512195122,11.402439024390246,1565282337946
-7477,-1829,-2321,-908,-133,132,-0.9127197265625,-0.2232666015625,-0.2833251953125,-27.682926829268297,-4.0548780487804885,4.024390243902439,1565282337952
-7499,-1812,-2313,-970,-335,160,-0.9154052734375,-0.22119140625,-0.2823486328125,-29.573170731707318,-10.213414634146343,4.878048780487806,1565282337959
-7304,-1794,-2312,-1367,11,249,-0.8916015625,-0.218994140625,-0.2822265625,-41.676829268292686,0.3353658536585366,7.591463414634147,1565282337969
-7338,-1511,-2320,-1196,48,559,-0.895751953125,-0.1844482421875,-0.283203125,-36.463414634146346,1.4634146341463417,17.04268292682927,1565282338043
-7615,-1557,-2177,-2568,59,953,-0.9295654296875,-0.1900634765625,-0.2657470703125,-78.29268292682927,1.7987804878048783,29.05487804878049,1565282338048
-7626,-1548,-2192,-2670,17,1020,-0.930908203125,-0.18896484375,-0.267578125,-81.40243902439025,0.5182926829268293,31.09756097560976,1565282338052
-7637,-1543,-2211,-2510,-282,1327,-0.9322509765625,-0.1883544921875,-0.2698974609375,-76.52439024390245,-8.597560975609756,40.457317073170735,1565282338057
-7940,-1559,-2247,-2921,-355,1389,-0.96923828125,-0.1903076171875,-0.2742919921875,-89.0548780487805,-10.823170731707318,42.34756097560976,1565282338064
-7964,-1576,-2256,-2717,-142,1155,-0.97216796875,-0.1923828125,-0.275390625,-82.83536585365854,-4.329268292682928,35.213414634146346,1565282338149
-8005,-1466,-2282,-2531,-831,1282,-0.9771728515625,-0.178955078125,-0.278564453125,-77.16463414634147,-25.335365853658537,39.08536585365854,1565282338155
-8008,-1465,-2273,-2580,-876,987,-0.9775390625,-0.1788330078125,-0.2774658203125,-78.65853658536587,-26.707317073170735,30.09146341463415,1565282338162
-8019,-1461,-2268,-2205,-657,950,-0.9788818359375,-0.1783447265625,-0.27685546875,-67.22560975609757,-20.03048780487805,28.963414634146343,1565282338170
-8034,-1447,-2250,-2331,-695,917,-0.980712890625,-0.1766357421875,-0.274658203125,-71.06707317073172,-21.189024390243905,27.957317073170735,1565282338176
-8033,-1655,-2204,-1933,-740,1131,-0.9805908203125,-0.2020263671875,-0.26904296875,-58.9329268292683,-22.5609756097561,34.48170731707317,1565282338253
-7969,-1019,-2319,-1071,-935,754,-0.9727783203125,-0.1243896484375,-0.2830810546875,-32.65243902439025,-28.50609756097561,22.98780487804878,1565282338267
-7985,-949,-2038,-718,-932,731,-0.9747314453125,-0.1158447265625,-0.248779296875,-21.890243902439025,-28.414634146341466,22.28658536585366,1565282338271
-8027,-1066,-1983,-822,-940,685,-0.9798583984375,-0.130126953125,-0.2420654296875,-25.0609756097561,-28.658536585365855,20.884146341463417,1565282338275
-8049,-744,-1952,-512,-958,659,-0.9825439453125,-0.0908203125,-0.23828125,-15.609756097560977,-29.207317073170735,20.09146341463415,1565282338279
-8063,-683,-1930,-474,-985,884,-0.9842529296875,-0.0833740234375,-0.235595703125,-14.451219512195124,-30.030487804878053,26.951219512195124,1565282338361
-9176,-1293,-1450,-824,-1144,335,-1.1201171875,-0.1578369140625,-0.177001953125,-25.121951219512198,-34.87804878048781,10.213414634146343,1565282338368
-9280,-908,-1472,-623,-1265,237,-1.1328125,-0.11083984375,-0.1796875,-18.993902439024392,-38.56707317073171,7.225609756097562,1565282338372
-8747,-670,-1820,-234,-1904,193,-1.0677490234375,-0.081787109375,-0.22216796875,-7.134146341463415,-58.04878048780488,5.884146341463415,1565282338377
-8431,-650,-1511,-554,-1828,274,-1.0291748046875,-0.079345703125,-0.1844482421875,-16.890243902439025,-55.73170731707317,8.353658536585366,1565282338381
-8727,-657,-1663,-600,-1497,-95,-1.0653076171875,-0.0802001953125,-0.2030029296875,-18.29268292682927,-45.64024390243903,-2.8963414634146343,1565282338464
-8247,-867,-1146,-269,-1963,-154,-1.0067138671875,-0.1058349609375,-0.139892578125,-8.201219512195122,-59.84756097560976,-4.695121951219512,1565282338469
-7894,-874,-1098,31,-2018,-169,-0.963623046875,-0.106689453125,-0.134033203125,0.9451219512195123,-61.524390243902445,-5.152439024390245,1565282338473
-8061,-879,-1049,73,-2305,-193,-0.9840087890625,-0.1072998046875,-0.1280517578125,2.225609756097561,-70.27439024390245,-5.884146341463415,1565282338477
-7981,-895,-675,107,-2312,-212,-0.9742431640625,-0.1092529296875,-0.0823974609375,3.26219512195122,-70.48780487804879,-6.463414634146342,1565282338483
-7578,-665,-863,-95,-2036,-217,-0.925048828125,-0.0811767578125,-0.1053466796875,-2.8963414634146343,-62.07317073170732,-6.615853658536586,1565282338569
-6848,-892,-336,526,-1910,-253,-0.8359375,-0.10888671875,-0.041015625,16.03658536585366,-58.23170731707317,-7.713414634146342,1565282338574
-7190,-657,0,582,-1517,-232,-0.877685546875,-0.0802001953125,0.0,17.743902439024392,-46.25000000000001,-7.073170731707318,1565282338579
-7050,-672,-96,402,-1644,-177,-0.860595703125,-0.08203125,-0.01171875,12.256097560975611,-50.1219512195122,-5.396341463414634,1565282338583
-7299,-666,-24,850,-1194,25,-0.8909912109375,-0.081298828125,-0.0029296875,25.914634146341466,-36.40243902439025,0.7621951219512195,1565282338587
-7414,-641,297,706,-1379,-89,-0.905029296875,-0.0782470703125,0.0362548828125,21.52439024390244,-42.04268292682927,-2.713414634146342,1565282338674
-8028,-371,549,1661,-465,1355,-0.97998046875,-0.0452880859375,0.0670166015625,50.64024390243903,-14.176829268292684,41.3109756097561,1565282338679
-8012,-295,544,1459,-638,1154,-0.97802734375,-0.0360107421875,0.06640625,44.48170731707317,-19.451219512195124,35.1829268292683,1565282338683
-7984,43,526,1503,-556,1171,-0.974609375,0.0052490234375,0.064208984375,45.82317073170732,-16.951219512195124,35.701219512195124,1565282338687
-7668,-59,210,1529,-366,1349,-0.93603515625,-0.0072021484375,0.025634765625,46.61585365853659,-11.158536585365855,41.12804878048781,1565282338693
-7657,261,172,1505,-260,1015,-0.9346923828125,0.0318603515625,0.02099609375,45.88414634146342,-7.926829268292684,30.945121951219516,1565282338779
-7628,217,274,1365,144,547,-0.93115234375,0.0264892578125,0.033447265625,41.61585365853659,4.390243902439025,16.676829268292686,1565282338786
-7622,-91,285,1308,145,359,-0.930419921875,-0.0111083984375,0.0347900390625,39.87804878048781,4.420731707317073,10.945121951219512,1565282338794
-7604,115,287,1305,376,276,-0.92822265625,0.0140380859375,0.0350341796875,39.78658536585366,11.463414634146343,8.414634146341465,1565282338803
-7808,25,304,1313,317,118,-0.953125,0.0030517578125,0.037109375,40.03048780487805,9.664634146341465,3.5975609756097566,1565282338809
-7793,-277,321,1356,294,44,-0.9512939453125,-0.0338134765625,0.0391845703125,41.34146341463415,8.963414634146343,1.3414634146341464,1565282338886
-7378,-273,224,1690,96,-144,-0.900634765625,-0.0333251953125,0.02734375,51.524390243902445,2.9268292682926833,-4.390243902439025,1565282338893
-7378,18,245,1775,82,-154,-0.900634765625,0.002197265625,0.0299072265625,54.11585365853659,2.5,-4.695121951219512,1565282338899
-7371,58,522,2114,58,-164,-0.8997802734375,0.007080078125,0.063720703125,64.45121951219512,1.7682926829268295,-5.0,1565282338905
-7358,99,532,1935,32,-180,-0.898193359375,0.0120849609375,0.06494140625,58.993902439024396,0.9756097560975611,-5.487804878048781,1565282338909
-7351,-73,574,2322,-261,-236,-0.8973388671875,-0.0089111328125,0.070068359375,70.79268292682927,-7.957317073170732,-7.195121951219513,1565282338989
-7418,603,473,2436,-351,-397,-0.905517578125,0.0736083984375,0.0577392578125,74.26829268292684,-10.701219512195124,-12.103658536585368,1565282338995
-7401,465,491,2499,-174,-420,-0.9034423828125,0.0567626953125,0.0599365234375,76.18902439024392,-5.3048780487804885,-12.80487804878049,1565282338999
-7351,781,493,2517,-221,-458,-0.8973388671875,0.0953369140625,0.0601806640625,76.73780487804879,-6.737804878048781,-13.963414634146343,1565282339003
-7304,844,475,2514,-239,-784,-0.8916015625,0.10302734375,0.0579833984375,76.64634146341464,-7.286585365853659,-23.902439024390247,1565282339008
-7386,791,461,2674,-366,-757,-0.901611328125,0.0965576171875,0.0562744140625,81.52439024390245,-11.158536585365855,-23.07926829268293,1565282339093
-7898,556,599,2519,-808,-703,-0.964111328125,0.06787109375,0.0731201171875,76.79878048780489,-24.634146341463417,-21.432926829268293,1565282339098
-7910,208,398,1734,-354,-1170,-0.965576171875,0.025390625,0.048583984375,52.86585365853659,-10.792682926829269,-35.670731707317074,1565282339102
-8269,350,483,1427,-42,-1661,-1.0093994140625,0.042724609375,0.0589599609375,43.50609756097561,-1.2804878048780488,-50.64024390243903,1565282339107
-8224,259,499,1254,293,-1422,-1.00390625,0.0316162109375,0.0609130859375,38.23170731707317,8.932926829268293,-43.35365853658537,1565282339111
-7590,75,608,1390,264,-1809,-0.926513671875,0.0091552734375,0.07421875,42.37804878048781,8.048780487804878,-55.15243902439025,1565282339200
-7545,-739,-194,846,415,-2223,-0.9210205078125,-0.0902099609375,-0.023681640625,25.792682926829272,12.652439024390246,-67.77439024390245,1565282339241
-7416,-1151,-520,500,863,-1969,-0.9052734375,-0.1405029296875,-0.0634765625,15.243902439024392,26.3109756097561,-60.03048780487806,1565282339247
-7749,-982,-572,471,689,-2074,-0.9459228515625,-0.119873046875,-0.06982421875,14.359756097560977,21.00609756097561,-63.23170731707317,1565282339260
-7557,-1299,-624,478,740,-1902,-0.9224853515625,-0.1585693359375,-0.076171875,14.573170731707318,22.5609756097561,-57.987804878048784,1565282339263
-7574,-1338,-471,507,762,-1456,-0.924560546875,-0.163330078125,-0.0574951171875,15.457317073170733,23.231707317073173,-44.390243902439025,1565282339303
-7922,-1394,-764,1334,1309,-538,-0.967041015625,-0.170166015625,-0.09326171875,40.670731707317074,39.90853658536586,-16.402439024390244,1565282339312
-8237,-1334,-1080,1173,1341,-149,-1.0054931640625,-0.162841796875,-0.1318359375,35.76219512195122,40.88414634146342,-4.5426829268292686,1565282339315
-8320,-943,-947,1571,1390,127,-1.015625,-0.1151123046875,-0.1156005859375,47.896341463414636,42.37804878048781,3.8719512195121957,1565282339320
-8093,-1144,-1003,1603,1164,-7,-0.9879150390625,-0.1396484375,-0.1224365234375,48.8719512195122,35.487804878048784,-0.2134146341463415,1565282339328
-8131,-1104,-1293,1615,1202,347,-0.9925537109375,-0.134765625,-0.1578369140625,49.237804878048784,36.646341463414636,10.579268292682928,1565282339408
-8200,-693,-1362,1238,1089,-2,-1.0009765625,-0.0845947265625,-0.166259765625,37.743902439024396,33.201219512195124,-0.06097560975609757,1565282339414
-7880,-688,-1365,1192,755,-111,-0.9619140625,-0.083984375,-0.1666259765625,36.34146341463415,23.01829268292683,-3.3841463414634148,1565282339417
-7810,-675,-1379,1399,672,36,-0.953369140625,-0.0823974609375,-0.1683349609375,42.65243902439025,20.48780487804878,1.0975609756097562,1565282339420
-7987,-659,-1170,1346,848,-320,-0.9749755859375,-0.0804443359375,-0.142822265625,41.03658536585366,25.853658536585368,-9.756097560975611,1565282339423
-7584,-642,-1196,936,492,-238,-0.92578125,-0.078369140625,-0.14599609375,28.53658536585366,15.000000000000002,-7.25609756097561,1565282339513
-7345,-936,-1447,257,696,-526,-0.8966064453125,-0.1142578125,-0.1766357421875,7.835365853658537,21.219512195121954,-16.03658536585366,1565282339518
-7370,-978,-1472,-86,742,-239,-0.899658203125,-0.119384765625,-0.1796875,-2.6219512195121952,22.621951219512198,-7.286585365853659,1565282339523
-7394,-1017,-1506,92,1037,-206,-0.902587890625,-0.1241455078125,-0.183837890625,2.804878048780488,31.615853658536587,-6.2804878048780495,1565282339525
-7424,-1294,-1804,27,1070,-169,-0.90625,-0.157958984375,-0.22021484375,0.8231707317073171,32.6219512195122,-5.152439024390245,1565282339540
-7753,-1311,-1891,-340,1120,-328,-0.9464111328125,-0.1600341796875,-0.2308349609375,-10.365853658536587,34.146341463414636,-10.0,1565282339618
-8015,-996,-2165,-387,1056,-41,-0.9783935546875,-0.12158203125,-0.2642822265625,-11.79878048780488,32.19512195121951,-1.25,1565282339627
-7834,-998,-1926,-474,698,-18,-0.956298828125,-0.121826171875,-0.235107421875,-14.451219512195124,21.28048780487805,-0.5487804878048781,1565282339630
-7861,-1007,-1937,-512,884,-22,-0.9595947265625,-0.1229248046875,-0.2364501953125,-15.609756097560977,26.951219512195124,-0.6707317073170732,1565282339634
-7881,-1019,-1940,-801,802,-38,-0.9620361328125,-0.1243896484375,-0.23681640625,-24.420731707317074,24.451219512195124,-1.1585365853658538,1565282339637
-7886,-1284,-1942,-824,452,-63,-0.962646484375,-0.15673828125,-0.237060546875,-25.121951219512198,13.78048780487805,-1.9207317073170733,1565282339723
-8034,-1168,-2137,-687,17,-211,-0.980712890625,-0.142578125,-0.2608642578125,-20.945121951219512,0.5182926829268293,-6.432926829268293,1565282339727
-7994,-1171,-2117,-677,-318,-250,-0.975830078125,-0.1429443359375,-0.2584228515625,-20.640243902439025,-9.695121951219512,-7.621951219512196,1565282339730
-7663,-1407,-2084,-656,-185,-581,-0.9354248046875,-0.1717529296875,-0.25439453125,-20.0,-5.640243902439025,-17.713414634146343,1565282339732
-7633,-1379,-2068,-643,-235,-616,-0.9317626953125,-0.1683349609375,-0.25244140625,-19.603658536585368,-7.164634146341464,-18.78048780487805,1565282339737
-7593,-1297,-1786,-886,-537,-390,-0.9268798828125,-0.1583251953125,-0.218017578125,-27.012195121951223,-16.371951219512198,-11.890243902439025,1565282339829
-8879,-1600,-1252,-1083,-193,-196,-1.0838623046875,-0.1953125,-0.15283203125,-33.018292682926834,-5.884146341463415,-5.975609756097562,1565282339832
-8433,-1367,-1278,-743,-812,-297,-1.0294189453125,-0.1668701171875,-0.156005859375,-22.652439024390247,-24.75609756097561,-9.05487804878049,1565282339834
-8340,-1309,-1245,-1056,-506,-360,-1.01806640625,-0.1597900390625,-0.1519775390625,-32.19512195121951,-15.426829268292684,-10.975609756097562,1565282339836
-8381,-1021,-1157,-1142,-638,-169,-1.0230712890625,-0.1246337890625,-0.1412353515625,-34.81707317073171,-19.451219512195124,-5.152439024390245,1565282339839
-8442,-992,-1307,-928,-573,-177,-1.030517578125,-0.12109375,-0.1595458984375,-28.292682926829272,-17.469512195121954,-5.396341463414634,1565282339933
-8553,-853,-702,-971,-412,-142,-1.0440673828125,-0.1041259765625,-0.085693359375,-29.603658536585368,-12.560975609756099,-4.329268292682928,1565282339937
-8456,-793,-675,-963,-452,-374,-1.0322265625,-0.0968017578125,-0.0823974609375,-29.35975609756098,-13.78048780487805,-11.402439024390246,1565282339939
-7925,-442,-644,-1000,-493,-358,-0.9674072265625,-0.053955078125,-0.07861328125,-30.487804878048784,-15.03048780487805,-10.914634146341465,1565282339941
-7811,-448,-867,-1318,-454,-134,-0.9534912109375,-0.0546875,-0.1058349609375,-40.1829268292683,-13.841463414634148,-4.085365853658537,1565282339944
-7975,-475,-828,-1370,-406,-180,-0.9735107421875,-0.0579833984375,-0.10107421875,-41.768292682926834,-12.378048780487806,-5.487804878048781,1565282340038
-7779,-820,-227,-1243,115,-409,-0.9495849609375,-0.10009765625,-0.0277099609375,-37.896341463414636,3.50609756097561,-12.469512195121952,1565282340049
-7578,-793,-184,-1237,-89,-588,-0.925048828125,-0.0968017578125,-0.0224609375,-37.713414634146346,-2.713414634146342,-17.926829268292686,1565282340052
-7610,-491,-152,-1231,-49,-231,-0.928955078125,-0.0599365234375,-0.0185546875,-37.53048780487805,-1.4939024390243905,-7.0426829268292686,1565282340056
-7626,-390,-350,-1236,-9,-371,-0.930908203125,-0.047607421875,-0.042724609375,-37.6829268292683,-0.27439024390243905,-11.310975609756099,1565282340059
-7662,-613,-322,-1545,352,124,-0.935302734375,-0.0748291015625,-0.039306640625,-47.10365853658537,10.731707317073171,3.780487804878049,1565282340143
-7622,-312,-190,-1817,397,472,-0.930419921875,-0.0380859375,-0.023193359375,-55.396341463414636,12.103658536585368,14.390243902439027,1565282340147
-7617,-281,-248,-1898,449,780,-0.9298095703125,-0.0343017578125,-0.0302734375,-57.865853658536594,13.689024390243903,23.78048780487805,1565282340150
-7615,-261,-556,-1692,475,794,-0.9295654296875,-0.0318603515625,-0.06787109375,-51.585365853658544,14.481707317073171,24.207317073170735,1565282340152
-7613,1,-602,-1745,501,792,-0.9293212890625,1.220703125E-4,-0.073486328125,-53.201219512195124,15.27439024390244,24.146341463414636,1565282340154
-7596,-278,-416,-2052,774,784,-0.92724609375,-0.033935546875,-0.05078125,-62.560975609756106,23.59756097560976,23.902439024390247,1565282340250
-7644,-626,-499,-2075,801,355,-0.93310546875,-0.076416015625,-0.0609130859375,-63.26219512195122,24.420731707317074,10.823170731707318,1565282340258
-7664,-413,-500,-1763,785,288,-0.935546875,-0.0504150390625,-0.06103515625,-53.75000000000001,23.932926829268293,8.78048780487805,1565282340270
-7957,-465,-495,-1700,748,-80,-0.9713134765625,-0.0567626953125,-0.0604248046875,-51.82926829268293,22.80487804878049,-2.439024390243903,1565282340277
-7970,-481,-492,-1822,468,-117,-0.972900390625,-0.0587158203125,-0.06005859375,-55.54878048780488,14.26829268292683,-3.5670731707317076,1565282340283
-7977,-492,-495,-1505,445,112,-0.9737548828125,-0.06005859375,-0.0604248046875,-45.88414634146342,13.567073170731708,3.414634146341464,1565282340355
-8027,-821,-500,-1246,624,43,-0.9798583984375,-0.1002197265625,-0.06103515625,-37.987804878048784,19.02439024390244,1.3109756097560976,1565282340364
-8030,-839,-771,-1234,613,46,-0.980224609375,-0.1024169921875,-0.0941162109375,-37.6219512195122,18.689024390243905,1.402439024390244,1565282340374
-8030,-858,-787,-1227,602,49,-0.980224609375,-0.104736328125,-0.0960693359375,-37.40853658536586,18.353658536585368,1.4939024390243905,1565282340388
-8017,-895,-800,-1214,590,37,-0.9786376953125,-0.1092529296875,-0.09765625,-37.01219512195122,17.98780487804878,1.128048780487805,1565282340397
-8005,-655,-818,-1206,585,26,-0.9771728515625,-0.0799560546875,-0.099853515625,-36.768292682926834,17.835365853658537,0.7926829268292683,1565282340458
-7743,-1077,-709,-1299,608,-581,-0.9451904296875,-0.1314697265625,-0.0865478515625,-39.60365853658537,18.53658536585366,-17.713414634146343,1565282340461
-7745,-1098,-715,-1286,635,-634,-0.9454345703125,-0.134033203125,-0.0872802734375,-39.207317073170735,19.35975609756098,-19.32926829268293,1565282340464
-7752,-1129,-732,-1015,403,-427,-0.9462890625,-0.1378173828125,-0.08935546875,-30.945121951219516,12.286585365853659,-13.01829268292683,1565282340468
-7789,-942,-757,-999,422,-506,-0.9508056640625,-0.114990234375,-0.0924072265625,-30.457317073170735,12.865853658536587,-15.426829268292684,1565282340470
-7808,-982,-768,-966,453,-798,-0.953125,-0.119873046875,-0.09375,-29.451219512195124,13.810975609756099,-24.32926829268293,1565282340564
-7628,-1216,-1084,-1033,435,-726,-0.93115234375,-0.1484375,-0.13232421875,-31.493902439024392,13.26219512195122,-22.134146341463417,1565282340574
-7680,-1228,-1095,-727,420,-754,-0.9375,-0.14990234375,-0.1336669921875,-22.164634146341466,12.80487804878049,-22.98780487804878,1565282340579
-7950,-1217,-1094,-703,397,-758,-0.970458984375,-0.1485595703125,-0.133544921875,-21.432926829268293,12.103658536585368,-23.10975609756098,1565282340583
-7951,-1193,-1097,-681,618,-756,-0.9705810546875,-0.1456298828125,-0.1339111328125,-20.762195121951223,18.84146341463415,-23.04878048780488,1565282340590
-7941,-1156,-1113,-664,578,-749,-0.9693603515625,-0.14111328125,-0.1358642578125,-20.243902439024392,17.621951219512198,-22.835365853658537,1565282340669
-8755,-1190,-1298,-801,-20,-540,-1.0687255859375,-0.145263671875,-0.158447265625,-24.420731707317074,-0.6097560975609757,-16.463414634146343,1565282340674
-8338,-1358,-1244,-818,-66,-403,-1.017822265625,-0.165771484375,-0.15185546875,-24.939024390243905,-2.0121951219512195,-12.286585365853659,1565282340679
-8784,-1360,-1239,-746,539,-460,-1.072265625,-0.166015625,-0.1512451171875,-22.743902439024392,16.432926829268293,-14.02439024390244,1565282340683
-8656,-1317,-1236,-762,581,-633,-1.056640625,-0.1607666015625,-0.15087890625,-23.231707317073173,17.713414634146343,-19.29878048780488,1565282340694
-8615,-973,-1552,-724,226,-222,-1.0516357421875,-0.1187744140625,-0.189453125,-22.073170731707318,6.890243902439025,-6.7682926829268295,1565282340773
-8272,-1046,-1754,-1171,324,-768,-1.009765625,-0.127685546875,-0.214111328125,-35.701219512195124,9.878048780487806,-23.414634146341466,1565282340778
-8228,-1111,-1773,-1212,300,-925,-1.00439453125,-0.1356201171875,-0.2164306640625,-36.951219512195124,9.146341463414634,-28.201219512195124,1565282340782
-8202,-1339,-1725,-1255,283,-1335,-1.001220703125,-0.1634521484375,-0.2105712890625,-38.26219512195122,8.628048780487806,-40.701219512195124,1565282340787
-7891,-1211,-1706,-1254,-116,-1583,-0.9632568359375,-0.1478271484375,-0.208251953125,-38.23170731707317,-3.536585365853659,-48.26219512195122,1565282340792
